date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:58:42	14868/14868	---M--	200	added ('OK')	font/woff2	date:Thu,%2005%20Jun%202025%2020:56:26%20GMT	https://henpresscare.com/copy/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	(from https://henpresscare.com/copy/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1749156986)
07:58:43	9980/9980	---M--	200	added ('OK')	font/woff2	date:Thu,%2005%20Jun%202025%2020:56:26%20GMT	https://henpresscare.com/copy/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	(from https://henpresscare.com/copy/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1749156986)
07:58:43	21200/21200	---M--	200	added ('OK')	font/woff2	date:Thu,%2005%20Jun%202025%2020:56:26%20GMT	https://henpresscare.com/copy/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	(from https://henpresscare.com/copy/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1749156986)
07:58:44	600/600	---M-Z	200	added ('OK')	text/css	date:Thu,%2005%20Jun%202025%2020:54:10%20GMT	https://henpresscare.com/copy/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.29.2	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/elementor/assets/css/widget-heading.min2801.css	(from https://henpresscare.com/copy/about/)
07:58:45	34236/34236	---M--	200	added ('OK')	font/woff2	date:Thu,%2005%20Jun%202025%2020:56:26%20GMT	https://henpresscare.com/copy/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	(from https://henpresscare.com/copy/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1749156986)
07:58:45	15221/15221	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Jul%202025%2006:49:23%20GMT	https://henpresscare.com/copy/wp-content/uploads/elementor/css/post-276.css?ver=1752043763	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/elementor/css/post-276d51b.css	(from https://henpresscare.com/copy/about/)
07:58:46	13572/13572	---MCZ	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:58:45%20GMT	https://henpresscare.com/copy/wp-json/wp/v2/pages/276	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/wp/v2/pages/276.json	(from https://henpresscare.com/copy/about/)
07:58:46	2068/2068	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:58:45%20GMT	https://henpresscare.com/copy/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhenpresscare.com%2Fcopy%2Fabout%2F	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/oembed/1.0/embedba85.json	(from https://henpresscare.com/copy/about/)
07:58:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Jul%202025%2006:58:45%20GMT	https://henpresscare.com/copy/?p=276	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/index44be.html	(from https://henpresscare.com/copy/about/)
07:58:46	2224/2224	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Jul%202025%2006:58:46%20GMT	https://henpresscare.com/copy/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhenpresscare.com%2Fcopy%2Fabout%2F&format=xml	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/oembed/1.0/embed57fa	(from https://henpresscare.com/copy/about/)
07:58:47	25639/25639	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Jul%202025%2006:49:30%20GMT	https://henpresscare.com/copy/wp-content/uploads/elementor/css/post-277.css?ver=1752043770	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/elementor/css/post-277d4be.css	(from https://henpresscare.com/copy/offerings/)
07:58:47	23885/23885	---MCZ	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:58:47%20GMT	https://henpresscare.com/copy/wp-json/wp/v2/pages/277	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/wp/v2/pages/277.json	(from https://henpresscare.com/copy/offerings/)
07:58:47	2088/2088	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:58:47%20GMT	https://henpresscare.com/copy/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhenpresscare.com%2Fcopy%2Fofferings%2F	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/oembed/1.0/embedbf61.json	(from https://henpresscare.com/copy/offerings/)
07:58:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Jul%202025%2006:58:47%20GMT	https://henpresscare.com/copy/?p=277	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/index9076.html	(from https://henpresscare.com/copy/offerings/)
07:58:48	2244/2244	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Jul%202025%2006:58:47%20GMT	https://henpresscare.com/copy/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhenpresscare.com%2Fcopy%2Fofferings%2F&format=xml	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/oembed/1.0/embed8dbd	(from https://henpresscare.com/copy/offerings/)
07:58:49	80253/80253	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:55:39%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-8653978-1.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-8653978-1.jpg	(from https://henpresscare.com/copy/offerings/)
07:58:50	5379/5379	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:55:41%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/testimonial-skip-02.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/testimonial-skip-02.jpg	(from https://henpresscare.com/copy/offerings/)
07:58:50	51025/51025	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:55:39%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6671039-1.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6671039-1.jpg	(from https://henpresscare.com/copy/offerings/)
07:58:51	175821/175821	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:55:39%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6646777-1.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6646777-1.jpg	(from https://henpresscare.com/copy/offerings/)
07:58:51	76374/76374	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:55:41%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-4056440-1.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-4056440-1.jpg	(from https://henpresscare.com/copy/offerings/)
07:58:51	115990/115990	---M-Z	200	added ('OK')	text/css	date:Thu,%2005%20Jun%202025%2020:16:17%20GMT	https://henpresscare.com/copy/wp-content/plugins/gutenberg/build/block-library/style.css?ver=20.9.0	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/gutenberg/build/block-library/stylebfbc.css	(from https://henpresscare.com/copy/blog/)
07:58:52	119450/119450	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:55:41%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6288105-1.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6288105-1.jpg	(from https://henpresscare.com/copy/offerings/)
07:58:52	102921/102921	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:54:31%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6111599.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6111599.jpg	(from https://henpresscare.com/copy/blog/)
07:58:53	86466/86466	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:54:30%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-4058376.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-4058376.jpg	(from https://henpresscare.com/copy/blog/)
07:58:53	136692/136692	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jul%202025%2006:58:51%20GMT	https://henpresscare.com/copy/post-1/	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/post-1/index.html	(from https://henpresscare.com/copy/blog/)
07:58:53	199652/199652	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:54:29%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6646774.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6646774.jpg	(from https://henpresscare.com/copy/blog/)
07:58:53	124814/124814	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jul%202025%2006:58:52%20GMT	https://henpresscare.com/copy/category/general/	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/category/general/index.html	(from https://henpresscare.com/copy/blog/)
07:58:54	69562/69562	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:54:31%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-3912959.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-3912959.jpg	(from https://henpresscare.com/copy/blog/)
07:58:54	126915/126915	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jul%202025%2006:58:53%20GMT	https://henpresscare.com/copy/author/olami/	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/author/olami/index.html	(from https://henpresscare.com/copy/blog/)
07:58:54	136694/136694	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jul%202025%2006:58:53%20GMT	https://henpresscare.com/copy/post-2/	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/post-2/index.html	(from https://henpresscare.com/copy/blog/)
07:58:54	136695/136695	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jul%202025%2006:58:54%20GMT	https://henpresscare.com/copy/post-3/	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/post-3/index.html	(from https://henpresscare.com/copy/blog/)
07:58:55	125011/125011	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jul%202025%2006:58:54%20GMT	https://henpresscare.com/copy/category/uncategorized/	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/category/uncategorized/index.html	(from https://henpresscare.com/copy/blog/)
07:58:55	10310/10310	---M-Z	200	added ('OK')	text/css	date:Thu,%2005%20Jun%202025%2020:54:10%20GMT	https://henpresscare.com/copy/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.29.2	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/elementor/assets/css/widget-icon-list.min2801.css	(from https://henpresscare.com/copy/contact/)
07:58:56	13948/13948	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Jul%202025%2006:49:43%20GMT	https://henpresscare.com/copy/wp-content/uploads/elementor/css/post-279.css?ver=1752043783	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/elementor/css/post-279e6fc.css	(from https://henpresscare.com/copy/contact/)
07:58:56	27663/27663	---MCZ	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:58:56%20GMT	https://henpresscare.com/copy/wp-json/wp/v2/pages/279	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/wp/v2/pages/279.json	(from https://henpresscare.com/copy/contact/)
07:58:56	2078/2078	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:58:56%20GMT	https://henpresscare.com/copy/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhenpresscare.com%2Fcopy%2Fcontact%2F	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/oembed/1.0/embed2096.json	(from https://henpresscare.com/copy/contact/)
07:58:56	131885/131885	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jul%202025%2006:58:54%20GMT	https://henpresscare.com/copy/hello-world/	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/hello-world/index.html	(from https://henpresscare.com/copy/blog/)
07:58:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Jul%202025%2006:58:56%20GMT	https://henpresscare.com/copy/?p=279	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/index45c8.html	(from https://henpresscare.com/copy/contact/)
07:58:57	2234/2234	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Jul%202025%2006:58:56%20GMT	https://henpresscare.com/copy/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhenpresscare.com%2Fcopy%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/oembed/1.0/embedb2ab	(from https://henpresscare.com/copy/contact/)
07:58:57	49651/49651	---M-Z	200	added ('OK')	text/css	date:Sat,%2005%20Jul%202025%2002:37:50%20GMT	https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/blocks/default/frontend.min.css?ver=1.7.4	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/blocks/default/frontend.minb34d.css	(from https://henpresscare.com/copy/contact/)
07:58:57	17045/17045	---M-Z	200	added ('OK')	text/css	date:Sat,%2005%20Jul%202025%2002:37:50%20GMT	https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/common.min.css?ver=1.7.4	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/common.minb34d.css	(from https://henpresscare.com/copy/contact/)
07:58:58	6732/6732	---M-Z	200	added ('OK')	text/css	date:Sat,%2005%20Jul%202025%2002:37:50%20GMT	https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/frontend/form.min.css?ver=1.7.4	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/frontend/form.minb34d.css	(from https://henpresscare.com/copy/contact/)
07:58:58	7612/7612	---M-Z	200	added ('OK')	text/css	date:Sat,%2005%20Jul%202025%2002:37:50%20GMT	https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/tom-select.css?ver=1.7.4	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/tom-selectb34d.css	(from https://henpresscare.com/copy/contact/)
07:58:59	19118/19118	---M-Z	200	added ('OK')	text/css	date:Sat,%2005%20Jul%202025%2002:37:50%20GMT	https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/intl/intlTelInput.min.css?ver=1.7.4	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/intl/intlTelInput.minb34d.css	(from https://henpresscare.com/copy/contact/)
07:59:00	820/820	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2005%20Jul%202025%2002:37:50%20GMT	https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/js/minified/blocks/input.min.js?ver=1.7.4	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/sureforms/assets/js/minified/blocks/input.minb34d.js	(from https://henpresscare.com/copy/contact/)
07:59:00	2755/2755	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2005%20Jul%202025%2002:37:50%20GMT	https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/js/minified/blocks/textarea.min.js?ver=1.7.4	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/sureforms/assets/js/minified/blocks/textarea.minb34d.js	(from https://henpresscare.com/copy/contact/)
07:59:00	120679/120679	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2005%20Jul%202025%2002:37:50%20GMT	https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/js/minified/deps/inputmask.min.js?ver=1.7.4	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/sureforms/assets/js/minified/deps/inputmask.minb34d.js	(from https://henpresscare.com/copy/contact/)
07:59:01	4730/4730	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2005%20Jun%202025%2020:16:21%20GMT	https://henpresscare.com/copy/wp-content/plugins/gutenberg/build/hooks/index.min.js?ver=84e753e2b66eb7028d38	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/gutenberg/build/hooks/index.min9871.js	(from https://henpresscare.com/copy/contact/)
07:59:01	8831/8831	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2005%20Jun%202025%2020:16:22%20GMT	https://henpresscare.com/copy/wp-content/plugins/gutenberg/build/i18n/index.min.js?ver=bd5a2533e717a1043151	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/gutenberg/build/i18n/index.min6f98.js	(from https://henpresscare.com/copy/contact/)
07:59:03	41247/41247	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2003%20Mar%202025%2017:08:42%20GMT	https://henpresscare.com/copy/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://henpresscare.com/copy/contact/)
07:59:03	8522/8522	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2005%20Jun%202025%2020:16:22%20GMT	https://henpresscare.com/copy/wp-content/plugins/gutenberg/build/url/index.min.js?ver=327f3f86e6729086cf18	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/gutenberg/build/url/index.min6220.js	(from https://henpresscare.com/copy/contact/)
07:59:03	5809/5809	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2005%20Jun%202025%2020:16:14%20GMT	https://henpresscare.com/copy/wp-content/plugins/gutenberg/build/api-fetch/index.min.js?ver=506d58e42c7bca008fc5	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/gutenberg/build/api-fetch/index.min3471.js	(from https://henpresscare.com/copy/contact/)
07:59:03	10/10	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Jul%202025%2006:59:03%20GMT	https://henpresscare.com/copy/wp-admin/admin-ajax.php?action=rest-nonce	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-admin/admin-ajaxf809.html	(from https://henpresscare.com/copy/contact/)
07:59:07	46490/46490	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2005%20Jul%202025%2002:37:49%20GMT	https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/build/formSubmit.js?ver=1.7.4	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/sureforms/assets/build/formSubmitb34d.js	(from https://henpresscare.com/copy/contact/)
07:59:07	5029/5029	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2005%20Jul%202025%2002:37:50%20GMT	https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/js/minified/frontend.min.js?ver=1.7.4	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/sureforms/assets/js/minified/frontend.minb34d.js	(from https://henpresscare.com/copy/contact/)
07:59:10	109804/109804	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:55:38%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-7402859-1.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-7402859-1.jpg	(from https://henpresscare.com/copy/wp-content/uploads/elementor/css/post-276.css?ver=1752043763)
07:59:11	136141/136141	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:55:39%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-8415690-1.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-8415690-1.jpg	(from https://henpresscare.com/copy/wp-content/uploads/elementor/css/post-277.css?ver=1752043770)
07:59:12	6714/6714	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:59:11%20GMT	https://henpresscare.com/copy/wp-json/wp/v2/posts/247	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/wp/v2/posts/247.json	(from https://henpresscare.com/copy/post-1/)
07:59:12	63756/63756	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:55:41%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6288093-1.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6288093-1.jpg	(from https://henpresscare.com/copy/wp-content/uploads/elementor/css/post-277.css?ver=1752043770)
07:59:12	789/789	---M-Z	200	added ('OK')	application/rss+xml	etag:%22982871372c55ad56a27675732fa9a5f2%22	https://henpresscare.com/copy/post-1/feed/	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/post-1/feed/index.html	(from https://henpresscare.com/copy/post-1/)
07:59:12	2412/2412	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:59:12%20GMT	https://henpresscare.com/copy/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhenpresscare.com%2Fcopy%2Fpost-1%2F	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/oembed/1.0/embedec43.json	(from https://henpresscare.com/copy/post-1/)
07:59:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Jul%202025%2006:59:12%20GMT	https://henpresscare.com/copy/?p=247	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/index8cf0.html	(from https://henpresscare.com/copy/post-1/)
07:59:13	2605/2605	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Jul%202025%2006:59:12%20GMT	https://henpresscare.com/copy/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhenpresscare.com%2Fcopy%2Fpost-1%2F&format=xml	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/oembed/1.0/embed03a8	(from https://henpresscare.com/copy/post-1/)
07:59:13	787/787	---M--	403	error ('Forbidden')	text/html	date:Wed,%2009%20Jul%202025%2006:59:13%20GMT	https://henpresscare.com/copy/xmlrpc.php	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/xmlrpc.php	(from https://henpresscare.com/copy/post-1/)
07:59:13	3026/3026	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Feb%202025%2016:27:26%20GMT	https://henpresscare.com/copy/wp-includes/js/comment-reply.min.js?ver=6.8.1	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-includes/js/comment-reply.min0899.js	(from https://henpresscare.com/copy/post-1/)
07:59:13	228076/228076	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:55:41%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-3009777-1.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-3009777-1.jpg	(from https://henpresscare.com/copy/wp-content/uploads/elementor/css/post-277.css?ver=1752043770)
07:59:14	660/660	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:59:13%20GMT	https://henpresscare.com/copy/wp-json/wp/v2/categories/3	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/wp/v2/categories/3.json	(from https://henpresscare.com/copy/category/general/)
07:59:14	8992/8992	---MCZ	200	added ('OK')	application/rss+xml	etag:%22982871372c55ad56a27675732fa9a5f2%22	https://henpresscare.com/copy/category/general/feed/	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/category/general/feed/index.html	(from https://henpresscare.com/copy/category/general/)
07:59:15	9813/9813	---MCZ	200	added ('OK')	application/rss+xml	etag:%22982871372c55ad56a27675732fa9a5f2%22	https://henpresscare.com/copy/author/olami/feed/	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/author/olami/feed/index.html	(from https://henpresscare.com/copy/author/olami/)
07:59:15	824/824	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:59:14%20GMT	https://henpresscare.com/copy/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/wp/v2/users/1.json	(from https://henpresscare.com/copy/author/olami/)
07:59:15	791/791	---M-Z	200	added ('OK')	application/rss+xml	etag:%22982871372c55ad56a27675732fa9a5f2%22	https://henpresscare.com/copy/post-2/feed/	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/post-2/feed/index.html	(from https://henpresscare.com/copy/post-2/)
07:59:15	6717/6717	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:59:15%20GMT	https://henpresscare.com/copy/wp-json/wp/v2/posts/246	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/wp/v2/posts/246.json	(from https://henpresscare.com/copy/post-2/)
07:59:16	2418/2418	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:59:15%20GMT	https://henpresscare.com/copy/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhenpresscare.com%2Fcopy%2Fpost-2%2F	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/oembed/1.0/embed57e4.json	(from https://henpresscare.com/copy/post-2/)
07:59:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Jul%202025%2006:59:15%20GMT	https://henpresscare.com/copy/?p=246	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/index88a0.html	(from https://henpresscare.com/copy/post-2/)
